seed,todos_ok,n_ok,se_puro_ok,se_m4_ok,s_puro_ok,s_m4_ok,ll_se_puro,ll_se_m4,ll_s_puro,ll_s_m4,ab_se_puro,ab_se_m4,ab_s_puro,ab_s_m4
65650,FALSE,0,FALSE,FALSE,FALSE,FALSE,1710.2290129920818,1710.2290129920818,1264.806136048654,1264.806136048654,0.9884654514976335,0.9884654514976335,0.984429743608762,0.984429743608762
4351327,FALSE,0,FALSE,FALSE,FALSE,FALSE,1591.0105858654902,1591.0105858654902,1252.8395523766512,1252.8395523766512,0.9849410431801069,0.9849410431801069,0.9937022739079553,0.9937022739079553
4535213,FALSE,0,FALSE,FALSE,FALSE,FALSE,1691.7374624994088,1691.7374624994088,1288.0284242555158,1288.0284242555158,0.9849665228738849,0.9849665228738849,0.9893806394528457,0.9893806394528457
3320707,FALSE,0,FALSE,FALSE,FALSE,FALSE,1600.1537870462353,1600.1537870462353,1291.5232296259264,1291.5232296259264,0.9799851726538208,0.9799851726538208,0.98677740787275,0.98677740787275
7558645,FALSE,0,FALSE,FALSE,FALSE,FALSE,1684.516869146313,1684.516869146313,1315.3044996769047,1315.3044996769047,0.9862577527259697,0.9862577527259697,0.993222591437686,0.993222591437686
5565625,FALSE,0,FALSE,FALSE,FALSE,FALSE,1667.5739101604308,1667.5739101604308,1392.0719618122823,1392.0719618122823,0.9837812356690279,0.9837812356690279,0.9941778418713677,0.9941778418713677
7731311,FALSE,0,FALSE,FALSE,FALSE,FALSE,1633.1611366271925,1633.1611366271925,1286.6936033502368,1286.6936033502368,0.9823009246434057,0.9823009246434057,0.986925093745739,0.986925093745739
978559,FALSE,0,FALSE,FALSE,FALSE,FALSE,1595.0661257762479,1595.0661257762479,1301.3679850461558,1301.3679850461558,0.9825101182893118,0.9825101182893118,0.9873649934970296,0.9873649934970296
9387673,FALSE,0,FALSE,FALSE,FALSE,FALSE,1575.1679658486364,1575.1679658486364,1291.2228458436814,1291.2228458436814,0.985375283541928,0.985375283541928,0.9884285594242463,0.9884285594242463
1074313,FALSE,0,FALSE,FALSE,FALSE,FALSE,1657.501942045848,1657.501942045848,1244.4617528762217,1244.4617528762217,0.9888816276732892,0.9888816276732892,0.9857712821742695,0.9857712821742695
6293012,FALSE,2,TRUE,TRUE,FALSE,FALSE,1760.4876790210449,1760.4876790210449,1230.5564957086601,1230.5564957086601,0.9826819645706544,0.9826819645706544,0.9831343278249499,0.9831343278249499
383384,FALSE,0,FALSE,FALSE,FALSE,FALSE,1679.0858362607898,1679.0858362607898,1232.7186752929647,1232.7186752929647,0.9829078440115894,0.9829078440115894,0.9865237140830472,0.9865237140830472
1777900,FALSE,0,FALSE,FALSE,FALSE,FALSE,1657.297805994105,1657.297805994105,1257.344245019695,1257.344245019695,0.979790140262415,0.979790140262415,0.9901063577303276,0.9901063577303276
1786072,FALSE,0,FALSE,FALSE,FALSE,FALSE,1643.9023689760577,1643.9023689760577,1230.5240984317566,1230.5240984317566,0.9887183134120441,0.9887183134120441,0.9907555488438524,0.9907555488438524
97634,FALSE,0,FALSE,FALSE,FALSE,FALSE,1619.6798754913946,1619.6798754913946,1368.0865568814554,1368.0865568814554,0.98146730950097,0.98146730950097,0.9909387492420654,0.9909387492420654
1216486,FALSE,2,TRUE,TRUE,FALSE,FALSE,1570.4993393404404,1570.4993393404404,1253.782127710045,1253.782127710045,0.9902721396853569,0.9902721396853569,0.9835848393314278,0.9835848393314278
4508702,FALSE,0,FALSE,FALSE,FALSE,FALSE,1644.524378358974,1644.524378358974,1255.87217133929,1255.87217133929,0.9913418555688964,0.9913418555688964,0.9983748951502218,0.9983748951502218
1328947,FALSE,0,FALSE,FALSE,FALSE,FALSE,1647.0282398290403,1647.0282398290403,1325.666174991485,1325.666174991485,0.991671067816305,0.991671067816305,0.9959890675482649,0.9959890675482649
357994,FALSE,0,FALSE,FALSE,FALSE,FALSE,1614.569365756119,1614.569365756119,1303.310293883499,1303.310293883499,0.9892336355544807,0.9892336355544807,0.9863690773418902,0.9863690773418902
3631591,FALSE,0,FALSE,FALSE,FALSE,FALSE,1664.0922542692147,1664.0922542692147,1239.987284586242,1239.987284586242,0.9909994471176967,0.9909994471176967,0.9811753573384401,0.9811753573384401
7291757,FALSE,2,TRUE,TRUE,FALSE,FALSE,1573.2533491587217,1573.2533491587217,1333.04048552182,1333.04048552182,0.9832350216708449,0.9832350216708449,0.9861079801366932,0.9861079801366932
8083250,FALSE,0,FALSE,FALSE,FALSE,FALSE,1736.7566573011309,1736.7566573011309,1290.4435441459016,1290.4435441459016,0.9896499721185417,0.9896499721185417,0.9873083629049253,0.9873083629049253
4285933,FALSE,0,FALSE,FALSE,FALSE,FALSE,1699.8411964675472,1699.8411964675472,1276.4963462126777,1276.4963462126777,0.9841318175928845,0.9841318175928845,0.9835364140332457,0.9835364140332457
4729137,FALSE,0,FALSE,FALSE,FALSE,FALSE,1608.7689789884748,1608.7689789884748,1231.3211574788734,1231.3211574788734,0.9845606478421496,0.9845606478421496,0.9872731407094871,0.9872731407094871
9932029,FALSE,0,FALSE,FALSE,FALSE,FALSE,1563.5132906323577,1563.5132906323577,1243.0892011601284,1243.0892011601284,0.9834709491789444,0.9834709491789444,0.9886248767777741,0.9886248767777741
9903941,FALSE,0,FALSE,FALSE,FALSE,FALSE,1603.248088215189,1603.248088215189,1287.5238017732486,1287.5238017732486,0.9808745872022743,0.9808745872022743,0.9825505453495824,0.9825505453495824
6408407,FALSE,0,FALSE,FALSE,FALSE,FALSE,1578.8550508797737,1578.8550508797737,1218.0483421018077,1218.0483421018077,0.9855830068300216,0.9855830068300216,0.9885223143801627,0.9885223143801627
1775949,FALSE,0,FALSE,FALSE,FALSE,FALSE,1567.7036926385106,1567.7036926385106,1251.2519391148858,1251.2519391148858,0.9822536902626551,0.9822536902626551,0.9868031506977146,0.9868031506977146
35117,FALSE,0,FALSE,FALSE,FALSE,FALSE,1603.6780798057914,1603.6780798057914,1265.731339170999,1265.731339170999,0.9786945485743275,0.9786945485743275,0.9876818300753532,0.9876818300753532
2361643,FALSE,0,FALSE,FALSE,FALSE,FALSE,1711.4114748015872,1711.4114748015872,1235.5151153775398,1235.5151153775398,0.9806698683096315,0.9806698683096315,0.9953262502131239,0.9953262502131239
5546365,FALSE,2,TRUE,TRUE,FALSE,FALSE,1770.4931277242995,1770.4931277242995,1280.7166426141882,1280.7166426141882,0.9876102896984846,0.9876102896984846,0.9840156896242778,0.9840156896242778
7128409,FALSE,2,TRUE,TRUE,FALSE,FALSE,1557.300279676648,1557.300279676648,1362.9454256698443,1362.9454256698443,0.9867005592832605,0.9867005592832605,0.9866475880481953,0.9866475880481953
6181126,FALSE,2,TRUE,TRUE,FALSE,FALSE,1755.3070092187613,1755.3070092187613,1249.9430977446639,1249.9430977446639,0.9840609212482516,0.9840609212482516,0.9892492722126646,0.9892492722126646
4594028,FALSE,0,FALSE,FALSE,FALSE,FALSE,1591.8299187286377,1591.8299187286377,1216.8518658432836,1216.8518658432836,0.9830305606209032,0.9830305606209032,0.9938321596229966,0.9938321596229966
5242490,FALSE,0,FALSE,FALSE,FALSE,FALSE,1608.069599667379,1608.069599667379,1243.8745472914356,1243.8745472914356,0.9843259365043695,0.9843259365043695,0.9884751694896723,0.9884751694896723
8302612,FALSE,0,FALSE,FALSE,FALSE,FALSE,1639.236045422081,1639.236045422081,1268.322016844499,1268.322016844499,0.9893646246523694,0.9893646246523694,0.9870129271879906,0.9870129271879906
1947183,FALSE,0,FALSE,FALSE,FALSE,FALSE,1592.722207792413,1592.722207792413,1265.943256547855,1265.943256547855,0.9844893242658629,0.9844893242658629,0.9846969919224344,0.9846969919224344
3809619,FALSE,2,TRUE,TRUE,FALSE,FALSE,1915.1726606298578,1915.1726606298578,1243.1934730000096,1243.1934730000096,0.990648677485522,0.990648677485522,0.9849154212193043,0.9849154212193043
3022869,FALSE,0,FALSE,FALSE,FALSE,FALSE,1665.4863740719156,1665.4863740719156,1223.5937247392733,1223.5937247392733,0.9862949923405601,0.9862949923405601,0.9854993141088101,0.9854993141088101
3508109,FALSE,0,FALSE,FALSE,FALSE,FALSE,1656.0258068957621,1656.0258068957621,1224.9534541451183,1224.9534541451183,0.9851715091421581,0.9851715091421581,0.9845848734557185,0.9845848734557185
5342039,FALSE,0,FALSE,FALSE,FALSE,FALSE,1660.0825797580023,1660.0825797580023,1251.769991216951,1251.769991216951,0.9850969251037045,0.9850969251037045,0.9855544077396814,0.9855544077396814
7831858,FALSE,0,FALSE,FALSE,FALSE,FALSE,1583.2439547662227,1583.2439547662227,1247.5958180283103,1247.5958180283103,0.9861197006443555,0.9861197006443555,0.9880613748013686,0.9880613748013686
6075879,FALSE,0,FALSE,FALSE,FALSE,FALSE,1659.7118575844531,1659.7118575844531,1242.700650197141,1242.700650197141,0.9850803948379071,0.9850803948379071,0.9856706797223329,0.9856706797223329
7440153,FALSE,2,TRUE,TRUE,FALSE,FALSE,1756.468123834603,1756.468123834603,1296.169959261929,1296.169959261929,0.9829303555336166,0.9829303555336166,0.9936739316378657,0.9936739316378657
5749494,FALSE,2,TRUE,TRUE,FALSE,FALSE,1577.1467506495424,1577.1467506495424,1246.0901023905906,1246.0901023905906,0.9898888477388772,0.9898888477388772,0.9818343645935148,0.9818343645935148
6196081,FALSE,2,TRUE,TRUE,FALSE,FALSE,1577.7894069890226,1577.7894069890226,1297.0372110709473,1297.0372110709473,0.9877666216324246,0.9877666216324246,0.9893058592356072,0.9893058592356072
4265146,FALSE,0,FALSE,FALSE,FALSE,FALSE,1656.2005581174406,1656.2005581174406,1233.6466950139165,1233.6466950139165,0.9844454536169578,0.9844454536169578,0.9877312210652318,0.9877312210652318
3822886,FALSE,0,FALSE,FALSE,FALSE,FALSE,1701.526547060968,1701.526547060968,1265.4586580510488,1265.4586580510488,0.989784446474872,0.989784446474872,0.9909954300419536,0.9909954300419536
1825445,FALSE,0,FALSE,FALSE,FALSE,FALSE,1669.4435936663142,1669.4435936663142,1305.5151780885626,1305.5151780885626,0.9853388027697642,0.9853388027697642,0.9882037020493323,0.9882037020493323
9611327,FALSE,0,FALSE,FALSE,FALSE,FALSE,1569.6566939289326,1569.6566939289326,1305.9398192788747,1305.9398192788747,0.9884473794019341,0.9884473794019341,0.9885145898799599,0.9885145898799599
1310925,FALSE,0,FALSE,FALSE,FALSE,FALSE,1662.9069675353633,1662.9069675353633,1256.2317152040769,1256.2317152040769,0.9854807055349879,0.9854807055349879,0.9906048543108388,0.9906048543108388
7598413,FALSE,0,FALSE,FALSE,FALSE,FALSE,1597.5226953200956,1597.5226953200956,1237.8036928550398,1237.8036928550398,0.976737839201218,0.976737839201218,0.9897467245379086,0.9897467245379086
215896,FALSE,0,FALSE,FALSE,FALSE,FALSE,1719.471263126651,1719.471263126651,1229.1520679783475,1229.1520679783475,0.9839078577390514,0.9839078577390514,0.9863260424484673,0.9863260424484673
7195105,FALSE,2,TRUE,TRUE,FALSE,FALSE,1561.3463787628452,1561.3463787628452,1274.207705116045,1274.207705116045,0.9932648930257361,0.9932648930257361,0.9911161355547752,0.9911161355547752
1698847,FALSE,2,TRUE,TRUE,FALSE,FALSE,1764.1811455171028,1764.1811455171028,1349.7084083470909,1349.7084083470909,0.9850418397927672,0.9850418397927672,0.9939157557294227,0.9939157557294227
1690984,FALSE,0,FALSE,FALSE,FALSE,FALSE,1677.6198365327741,1677.6198365327741,1223.4651111302294,1223.4651111302294,0.9818030890500568,0.9818030890500568,0.988304086087935,0.988304086087935
7619257,FALSE,0,FALSE,FALSE,FALSE,FALSE,1728.363315999141,1728.363315999141,1230.56037035253,1230.56037035253,0.9860389912027421,0.9860389912027421,0.9868861606528223,0.9868861606528223
5687598,FALSE,0,FALSE,FALSE,FALSE,FALSE,1619.371217276412,1619.371217276412,1360.804157903403,1360.804157903403,0.9962691004084808,0.9962691004084808,0.9873895197029997,0.9873895197029997
4890540,FALSE,2,TRUE,TRUE,FALSE,FALSE,1576.4439897628217,1576.4439897628217,1222.3986626054318,1222.3986626054318,0.9835831191025683,0.9835831191025683,0.9879677354000316,0.9879677354000316
7586708,FALSE,0,FALSE,FALSE,FALSE,FALSE,1600.6396823849173,1600.6396823849173,1275.456630451499,1275.456630451499,0.9851602891177583,0.9851602891177583,0.9828603208941968,0.9828603208941968
5030091,FALSE,0,FALSE,FALSE,FALSE,FALSE,1623.7619324867553,1623.7619324867553,1229.0122778606922,1229.0122778606922,0.9892846167239305,0.9892846167239305,0.9828005872930478,0.9828005872930478
5400706,FALSE,2,TRUE,TRUE,FALSE,FALSE,1556.3511085835416,1556.3511085835416,1294.5579549675547,1294.5579549675547,0.987302290811443,0.987302290811443,0.9892815026413473,0.9892815026413473
9338911,FALSE,0,FALSE,FALSE,FALSE,FALSE,1590.8457923968197,1590.8457923968197,1263.576598023587,1263.576598023587,0.9834373706143127,0.9834373706143127,0.988568475467703,0.988568475467703
1550164,FALSE,0,FALSE,FALSE,FALSE,FALSE,1629.5161820116184,1629.5161820116184,1227.4731860918573,1227.4731860918573,0.9829784689511766,0.9829784689511766,0.9852756497533568,0.9852756497533568
5436876,FALSE,0,FALSE,FALSE,FALSE,FALSE,1614.3596898615185,1614.3596898615185,1218.901602946237,1218.901602946237,0.9899380994044975,0.9899380994044975,0.9885267250872409,0.9885267250872409
8501364,FALSE,0,FALSE,FALSE,FALSE,FALSE,1653.6056835065203,1653.6056835065203,1376.7713754028468,1376.7713754028468,0.981296119131425,0.981296119131425,0.9851373597991743,0.9851373597991743
9883656,FALSE,0,FALSE,FALSE,FALSE,FALSE,1613.9701482523606,1613.9701482523606,1254.6569190110965,1254.6569190110965,0.9878738976960886,0.9878738976960886,0.9882587020773893,0.9882587020773893
9499882,FALSE,0,FALSE,FALSE,FALSE,FALSE,1625.0222027641282,1625.0222027641282,1249.206623480296,1249.206623480296,0.9892687296685553,0.9892687296685553,0.987466904400232,0.987466904400232
8890115,FALSE,0,FALSE,FALSE,FALSE,FALSE,1587.8407606726287,1587.8407606726287,1292.265258721274,1292.265258721274,0.9825862157437832,0.9825862157437832,0.9922497952776799,0.9922497952776799
5954171,FALSE,2,TRUE,TRUE,FALSE,FALSE,1584.8552690135048,1584.8552690135048,1265.7386634804677,1265.7386634804677,0.9868501941760116,0.9868501941760116,0.9864417134295381,0.9864417134295381
4142291,FALSE,0,FALSE,FALSE,FALSE,FALSE,1617.5994580456504,1617.5994580456504,1351.1280268537744,1351.1280268537744,0.9834455706154586,0.9834455706154586,0.9879026050113366,0.9879026050113366
3399002,TRUE,4,TRUE,TRUE,TRUE,TRUE,1563.7392635700328,1563.7392635700328,1419.2599652125148,1419.2599652125148,0.9866099837035509,0.9866099837035509,0.983997495244486,0.983997495244486
810574,FALSE,0,FALSE,FALSE,FALSE,FALSE,1605.20270717115,1605.20270717115,1322.6224693043112,1322.6224693043112,0.9811866706188302,0.9811866706188302,0.9835612708779191,0.9835612708779191
8913150,FALSE,0,FALSE,FALSE,FALSE,FALSE,1661.0586306939008,1661.0586306939008,1249.2550111953726,1249.2550111953726,0.9868649892632002,0.9868649892632002,0.9900604200390171,0.9900604200390171
9784692,FALSE,2,TRUE,TRUE,FALSE,FALSE,1581.088898213246,1581.088898213246,1230.0288846824417,1230.0288846824417,0.9811961965649056,0.9811961965649056,0.9873858456859554,0.9873858456859554
7797031,FALSE,0,FALSE,FALSE,FALSE,FALSE,1685.1980319683587,1685.1980319683587,1366.8325814031032,1366.8325814031032,0.9880648397040944,0.9880648397040944,0.9909272969170482,0.9909272969170482
7923280,FALSE,0,FALSE,FALSE,FALSE,FALSE,1593.7496925089142,1593.7496925089142,1273.0470314385427,1273.0470314385427,0.9887074714334059,0.9887074714334059,0.9827145222794992,0.9827145222794992
2287961,FALSE,0,FALSE,FALSE,FALSE,FALSE,1693.9180817500855,1693.9180817500855,1271.8421831967285,1271.8421831967285,0.9826225862430004,0.9826225862430004,0.9889049442930744,0.9889049442930744
4558934,FALSE,0,FALSE,FALSE,FALSE,FALSE,1646.8776536407197,1646.8776536407197,1304.1640733660074,1304.1640733660074,0.988576337334828,0.988576337334828,0.9897269681474747,0.9897269681474747
9932470,FALSE,0,FALSE,FALSE,FALSE,FALSE,1598.5604618285,1598.5604618285,1316.6122958236094,1316.6122958236094,0.9953848353288703,0.9953848353288703,0.9862145154335241,0.9862145154335241
8886835,FALSE,0,FALSE,FALSE,FALSE,FALSE,1580.564179776856,1580.564179776856,1322.0864652808327,1322.0864652808327,0.9872195328371498,0.9872195328371498,0.9927920592723517,0.9927920592723517
5509714,FALSE,2,TRUE,TRUE,FALSE,FALSE,1576.9667672933952,1576.9667672933952,1322.3227406536291,1322.3227406536291,0.9884020455881692,0.9884020455881692,0.9818931298083583,0.9818931298083583
5852906,FALSE,0,FALSE,FALSE,FALSE,FALSE,1584.2350235869476,1584.2350235869476,1220.6775608270004,1220.6775608270004,0.9814796403703215,0.9814796403703215,0.9889389798097334,0.9889389798097334
8519086,FALSE,0,FALSE,FALSE,FALSE,FALSE,1626.5950234922939,1626.5950234922939,1256.990854537297,1256.990854537297,0.9836880950595104,0.9836880950595104,0.9888782951877072,0.9888782951877072
5828078,FALSE,2,TRUE,TRUE,FALSE,FALSE,1819.625439338887,1819.625439338887,1341.401353864888,1341.401353864888,0.9815328880133107,0.9815328880133107,0.9880454545364694,0.9880454545364694
3245586,FALSE,0,FALSE,FALSE,FALSE,FALSE,1669.4514685925376,1669.4514685925376,1221.086439511745,1221.086439511745,0.9859422789121013,0.9859422789121013,0.9910431428284014,0.9910431428284014
9283454,FALSE,0,FALSE,FALSE,FALSE,FALSE,1648.2060878306272,1648.2060878306272,1282.0991982456144,1282.0991982456144,0.9930416531242615,0.9930416531242615,0.9885323986989284,0.9885323986989284
4552714,FALSE,0,FALSE,FALSE,FALSE,FALSE,1650.934711329887,1650.934711329887,1266.5067614553197,1266.5067614553197,0.9820342097009027,0.9820342097009027,0.9846098936143354,0.9846098936143354
1035698,FALSE,2,TRUE,TRUE,FALSE,FALSE,1574.703216876688,1574.703216876688,1286.640208779463,1286.640208779463,0.9921000987977245,0.9921000987977245,0.983685830780852,0.983685830780852
2382923,FALSE,2,TRUE,TRUE,FALSE,FALSE,1571.468110427493,1571.468110427493,1264.03357370964,1264.03357370964,0.9913052071822054,0.9913052071822054,0.9880534833161339,0.9880534833161339
1068019,FALSE,0,FALSE,FALSE,FALSE,FALSE,1600.5669424831776,1600.5669424831776,1276.9570300582998,1276.9570300582998,0.9870033904136513,0.9870033904136513,0.9902349450354043,0.9902349450354043
9612562,FALSE,0,FALSE,FALSE,FALSE,FALSE,1603.122717070591,1603.122717070591,1396.587828530568,1396.587828530568,0.9903842724289348,0.9903842724289348,0.9856893199072992,0.9856893199072992
3327048,FALSE,0,FALSE,FALSE,FALSE,FALSE,1621.3739928462655,1621.3739928462655,1248.7885748804024,1248.7885748804024,0.9869501575952772,0.9869501575952772,0.9971908570239385,0.9971908570239385
8883004,FALSE,0,FALSE,FALSE,FALSE,FALSE,1611.5661138209746,1611.5661138209746,1304.732763728265,1304.732763728265,0.9883320527205297,0.9883320527205297,0.9860200431078154,0.9860200431078154
6622486,FALSE,0,FALSE,FALSE,FALSE,FALSE,1648.710713162589,1648.710713162589,1254.3669786100866,1254.3669786100866,0.9829781068772976,0.9829781068772976,0.9845575774567092,0.9845575774567092
1727183,FALSE,0,FALSE,FALSE,FALSE,FALSE,1601.7363724226095,1601.7363724226095,1380.9724756309233,1380.9724756309233,0.9828083596991759,0.9828083596991759,0.987365434451897,0.987365434451897
9243638,FALSE,0,FALSE,FALSE,FALSE,FALSE,1609.4796812711527,1609.4796812711527,1302.8624433363266,1302.8624433363266,0.989117752043794,0.989117752043794,0.9890368360213069,0.9890368360213069
9053890,FALSE,0,FALSE,FALSE,FALSE,FALSE,1605.1701987254582,1605.1701987254582,1303.5176581323344,1303.5176581323344,0.9871270657061149,0.9871270657061149,0.9844148804673569,0.9844148804673569
3426629,FALSE,0,FALSE,FALSE,FALSE,FALSE,1622.1567889359246,1622.1567889359246,1262.12930128691,1262.12930128691,0.9884755207752696,0.9884755207752696,0.9901901205148714,0.9901901205148714
7001648,FALSE,2,FALSE,FALSE,TRUE,TRUE,1656.0132450322385,1656.0132450322385,1447.735171367877,1447.735171367877,0.9869340208488716,0.9869340208488716,0.9944787378636061,0.9944787378636061
5726339,FALSE,2,FALSE,FALSE,TRUE,TRUE,1596.9918586054507,1596.9918586054507,1423.344075477137,1423.344075477137,0.9823381517400545,0.9823381517400545,0.9857554897470748,0.9857554897470748
1189480,FALSE,0,FALSE,FALSE,FALSE,FALSE,1620.1608236719146,1620.1608236719146,1240.215014450613,1240.215014450613,0.9810502182665741,0.9810502182665741,0.9913533249488384,0.9913533249488384
72299,FALSE,2,TRUE,TRUE,FALSE,FALSE,1786.4083452076131,1786.4083452076131,1248.9062731752456,1248.9062731752456,0.9897125948646581,0.9897125948646581,0.98734259433686,0.98734259433686
9786803,FALSE,2,TRUE,TRUE,FALSE,FALSE,1559.9984894562688,1559.9984894562688,1260.3544238370553,1260.3544238370553,0.9848410292315639,0.9848410292315639,0.9860990649207941,0.9860990649207941
8888587,FALSE,0,FALSE,FALSE,FALSE,FALSE,1602.8373568459806,1602.8373568459806,1220.9810468446492,1220.9810468446492,0.9868813246491008,0.9868813246491008,0.9854734226957014,0.9854734226957014
2555430,FALSE,0,FALSE,FALSE,FALSE,FALSE,1631.5070702437567,1631.5070702437567,1258.2351823935587,1258.2351823935587,0.9868535355216956,0.9868535355216956,0.9855129941653712,0.9855129941653712
