id;ano;mes;semana_operativa;data_inicio;data_fim;ena_bruta_mw_se;ena_bruta_mw_s;ena_bruta_mw_ne;ena_bruta_mw_n;ena_bruta_mlt_se;ena_bruta_mlt_s;ena_bruta_mlt_ne;ena_bruta_mlt_n;ena_arm_mw_se;ena_arm_mw_s;ena_arm_mw_ne;ena_arm_mw_n;ena_arm_mlt_se;ena_arm_mlt_s;ena_arm_mlt_ne;ena_arm_mlt_n;vol_ena_arm_mlt_se;vol_ena_arm_mlt_s;vol_ena_arm_mlt_ne;vol_ena_arm_mlt_n;dias_contabilizados
166;2022;6;1101;2022-06-25;2022-07-01;20798.5669642886;22645.5710100457;2757.94904436286;7412.23486328143;66.3920015585714;215.309901642857;62.3811569214286;78.8837574542857;20452.74246652;13431.59905134;2738.74612862857;6705.15820312571;65.3116705785714;127.592341831429;61.9476149428571;71.2925998142857;5.44628194564894;25.2252947255675;6.07047723818372;21.0002144333036;7
165;2022;7;1102;2022-07-02;2022-07-08;18601.1194196457;9625.20954241143;2590.36164202;6435.80008370571;72.8050569828572;89.2437842228571;68.8820713585714;122.510185242857;18462.0295758971;8712.95500837143;2571.56727818143;5893.28313337;72.2606277457143;80.7854843142857;68.38229915;112.182986667143;2.19942772286857;8.17929863427037;2.14971701481034;4.96942562506913;7
164;2022;7;1103;2022-07-09;2022-07-15;17040.5711495557;7540.82373047;2426.39711216714;5591.37925502286;66.6970280242857;69.9176128914286;64.5219721114286;106.436013358571;16879.2653459857;7075.42194475571;2405.45786830429;5109.46658761143;66.06567056;65.6024709442857;63.9651712685714;97.2624577114286;1.55598332998249;4.16383077400123;0.80764043400952;2.84201834169566;7
163;2022;7;1104;2022-07-16;2022-07-22;16237.6166294657;8252.88023158571;2338.44342913;5021.81375558;63.5542569828571;76.5197285257143;62.18314307;95.5939145771429;16095.4591238857;7548.94433593857;2319.13542829429;4575.14208984286;62.9978577742857;69.9929280942857;61.66971479;87.0911996042857;0.292668703878743;4.25285867586243;0.510561846432664;3.46223996433493;7
162;2022;7;1105;2022-07-23;2022-07-29;15583.3821149557;5428.56787109571;2389.22569056857;4439.02622767714;60.9935722357143;50.33304269;63.53352901;84.5001296985714;15441.4589843757;5130.74037388429;2369.30789620571;4106.13759068143;60.4380858285714;47.5716144028571;63.0038719185714;78.16332899;0.970287194495613;6.30494709339958;1.8266374213468899;1.08717047376753;7
161;2022;7;1106;2022-07-30;2022-08-05;14906.0267857143;4393.61718750143;2329.74142020143;4101.26482282286;68.5524422785714;43.2916859214286;68.3267865857143;113.874126978571;14760.2686941986;4118.48549107143;2311.10644531286;3710.72171456571;67.88315691;40.5758427214286;67.7829709728571;102.825571332857;6.363652651137;1.56131177161245;3.00918051835558;19.9144107501751;7
160;2022;8;1107;2022-08-06;2022-08-12;14892.9934430814;11610.1307896229;2128.28515625143;3660.70989118286;72.6575840528571;117.449315208571;64.9040718085714;114.957714625714;14751.9554966529;11002.4215959829;2115.51726423;3350.69269670714;71.9695292885714;111.301656995714;64.5147143785714;105.222200665714;2.59387271897705;50.9924938759103;0.741596503388754;1.41478438320852;7
159;2022;8;1108;2022-08-13;2022-08-19;16879.6891741114;17042.0258091543;2045.76098632857;3290.62381417286;82.3499723157143;172.398941038571;62.3874282828571;103.335857935714;16731.43387277;15239.1741071457;2037.48740932;3140.17386300143;81.6266708385714;154.161085945714;62.1351138514286;98.6112561914286;2.96152248108818;40.0910464059949;2.61375260920152;2.9431218811868;7
158;2022;8;1109;2022-08-20;2022-08-26;17907.4776785743;16935.9764229914;1934.06869071;3023.97788783429;87.3641869671428;171.326130458571;58.9812714728571;94.9623413071429;17734.7241908486;15632.2939453143;1920.67984444857;2876.35271344857;86.5213579457143;158.137956891429;58.5729713442857;90.3264705128571;4.1283212395233;39.662951516533;2.73676016711811;0.719030657446833;7
157;2022;8;1110;2022-08-27;2022-09-02;14837.65904018;8735.02497209857;1953.50413295286;2829.77671596;73.2708424171429;84.4575729357143;61.6214855757143;98.5880715514286;14688.0107421886;8611.88560267857;1936.94470214714;2717.5669642828602;72.5309284742857;83.3026564471428;61.0990856728571;94.7295150771429;2.77330540447756;18.0078667989867;4.39177541885069;13.3956107512739;7
156;2022;9;1111;2022-09-03;2022-09-09;13409.2519531271;7406.14418247857;2137.47059849429;2559.28752790286;68.3965715685714;63.6928144171429;72.8843427371429;112.906670705714;13252.4545200886;7319.41169085;2122.27976772;2448.17229352714;67.5967995785714;62.9468999585714;72.3663580757143;108.004641941429;1.68381344989631;6.60346020819787;3.26391647481983;4.93875838554253;7
155;2022;9;1112;2022-09-10;2022-09-16;14284.0733816986;10392.2622767871;2405.28358677571;2262.66214425286;72.8587570171428;89.3734305242857;82.0163290842857;99.8206154985714;14119.0643136157;10123.2138671886;2391.63929966571;2196.91549246571;72.0171279914286;87.05958666;81.5510722571429;96.9201006228571;1.24293302011135;15.1037110370361;1.14916468027652;1.40020715249424;7
154;2022;9;1113;2022-09-17;2022-09-23;15651.5891462071;10729.1961495557;2364.44426618286;2123.59727260143;79.8340584885714;92.27104187;80.6237858371428;93.6855577742857;15473.1761997771;10586.9808872786;2350.00129045857;2070.18732561429;78.92402867;91.04800197;80.13128444;91.3293010185714;5.82645046487086;2.60396817040653;2.78827976898109;0.661732086186771;7
153;2022;9;1114;2022-09-24;2022-09-30;21822.6481584829;11061.8977399557;2094.00687081429;2108.52556500857;111.310787745714;95.13228607;71.4022848942857;93.0206429628571;21628.6517857186;9904.39188058143;2080.40958077714;2063.89500209429;110.321272712857;85.1777136657143;70.93864332;91.0517294742857;14.0845953727482;4.48951505719279;2.69571658269014;1.2931570935228;7
152;2022;10;1115;2022-10-01;2022-10-07;25027.2067522357;9858.51074219;1941.94327218143;2116.55043247714;105.937343052857;73.7905420557143;60.8898718685714;88.8012433742857;24858.2338169671;8786.75188337143;1931.86586216571;2089.31769670714;105.222099304286;65.7684555057143;60.5738721557143;87.6586706985714;2.85405382575062;4.72233177090332;2.85851079251028;0.75351465427228;7
151;2022;10;1116;2022-10-08;2022-10-14;26875.5195312529;30973.75767299;1802.48071289;2092.37255859429;113.761041912857;231.837267194286;56.5169857585714;87.7868423471429;26638.9494977714;13936.9033203143;1786.85283551857;2068.26831054714;112.759670802857;104.31711415;56.0269709971429;86.7755421228571;2.61895330202131;37.1976229213596;1.46931030617139;0.47633732134875;7
150;2022;10;1117;2022-10-15;2022-10-21;24171.4517299143;26503.2516741086;1846.37955147857;2133.78696986714;102.315027511429;198.375712802857;57.89345714;89.5244129728571;23930.8886718771;12393.84654018;1832.07958984571;2107.27228655143;101.296755111429;92.7674146385715;57.4450863428572;88.4119851257143;7.21144878915908;17.5624788594581;3.75591171131035;0.843248372680084;7
149;2022;10;1118;2022-10-22;2022-10-28;23424.2611607171;18029.6908482157;1924.49269321857;2344.72586495571;99.1522576471429;134.951469421429;60.3426993214286;98.3744855585714;23206.2039620557;11602.8461216557;1910.25502232143;2317.81455775714;98.2292709357143;86.8468006671429;59.8962576728571;97.2454289014286;6.39243576884099;12.2750393898127;4.52293203476189;5.47754638058733;7
148;2022;10;1119;2022-10-29;2022-11-04;24595.4012276814;14560.3251953129;2688.5988072;2786.15611049143;87.72304099;135.306441171429;62.7986292142857;87.7284284328571;24333.9405692;9517.93973214572;2676.53376116;2770.69353376143;86.7587432871428;89.7129146028572;62.5153999328571;87.3478415357143;5.78769993228739;21.6554293343013;15.135785605293;19.7025256253721;7
147;2022;11;1120;2022-11-05;2022-11-11;23500.5387834843;8833.42892020143;4830.3351702;4105.10498047;74.9201420385714;94.8673444457143;91.4966724928571;101.037485397143;23216.9944196443;7575.62353515571;4818.28219168571;3934.68327985571;74.0162004742857;81.3590572914286;91.2683715814286;96.8429859714286;7.94506362901991;12.6959885755713;11.4008419744458;10.7762140532179;7
146;2022;11;1121;2022-11-12;2022-11-18;23142.1403459843;7489.22098214429;3213.16444614857;4623.82038225571;73.7775421142857;80.4311272771428;60.8640714371429;113.80445862;22624.3869977714;6306.60888672143;3193.55301339429;4444.40938895286;72.1269585728571;67.7303586685714;60.4926000328571;109.388671874286;4.28849313381592;3.71468714019164;3.74317495173915;4.12867147439569;7
145;2022;11;1122;2022-11-19;2022-11-25;23731.5025111614;4896.22446986714;4170.35654994429;4322.41169084857;75.6564723414286;52.5834143514286;78.9953002928571;106.386015755714;23388.4893973243;4823.55245535857;4156.56731305857;4306.62883649571;74.5629283357143;51.80294255;78.7340992514286;105.997543335714;2.24797232246555;2.48017550843851;4.11158452763537;5.86259472487118;7
144;2022;11;1123;2022-11-26;2022-12-02;26573.8406808043;6080.86202566857;6408.67689732;6386.63427734429;75.94252886;70.7816717957143;101.870129178571;128.589546202857;25813.0633370557;5615.60930524571;6077.63176618428;6249.44370814714;73.8071136471429;65.11571448;97.1685431357143;126.47039904;12.2427350401338;16.3151452486807;21.1462057495975;27.832024082578;7
143;2022;12;1124;2022-12-03;2022-12-09;32711.92857143;9161.05412946571;7894.25202288;10623.9935825886;68.17962701;123.548170905714;80.27622986;126.245414734286;32074.0454799114;8725.47732980286;7484.65904018;10355.1279296871;66.8501161857143;117.673886981429;76.1110992428571;123.050471714286;8.9052794736508;12.3340218459939;2.9154623888535;8.33222942685904;7
142;2022;12;1125;2022-12-10;2022-12-16;42722.0223214286;9171.96121652;7567.81068638571;10301.3929966529;89.04308537;123.695258005714;76.9566715785714;122.411970954286;42116.6411830357;9043.32798549143;7220.01422991286;10260.8235212071;87.7813437328571;121.960485185714;73.4199425842857;121.929842265714;1.99189652334841;9.16056635185091;2.08933916530203;6.84818372395593;7
141;2022;12;1126;2022-12-17;2022-12-23;47987.2834821429;8271.01750837143;9920.11383928571;9573.90080915143;100.017171587143;111.544929504286;100.877128598571;113.767114911429;46307.9157366071;8194.67689732286;9078.55894252143;9537.48228236857;96.5169721328571;110.515385218571;92.3193719042857;113.334344044286;2.31390849758385;6.50343013095943;11.9091188853826;3.96033350502622;7
140;2022;12;1127;2022-12-24;2022-12-30;50936.6729910714;6575.07958984429;12614.60700335;12994.1051897314;106.164413451429;88.6731011528571;128.277270725714;154.409557888571;48362.5904017857;6454.05015346;11821.2633928571;12701.6922433029;100.799414498571;87.0408575857143;120.20979963;150.934801372857;5.93316367573631;7.30994210794224;6.36426501994969;20.5166997650774;7
139;2022;12;1128;2022-12-31;2023-01-06;61055.0050223214;6775.40904017714;12840.2833426357;18966.0485491086;97.55771528;89.4628274085714;100.495270867143;135.683512005714;58052.7472098214;6493.08858817286;12611.1686662957;18357.8663504486;92.6469573971429;85.7349417542857;98.7365297585715;130.879772732857;8.55216008463272;4.49690064375111;12.4195478242906;28.3235587761402;7
138;2023;1;1129;2023-01-07;2023-01-13;84067.4095982143;5526.31745256714;13864.5327845986;20014.7167968771;128.144901821429;72.7161865257143;103.231657845714;128.972128731429;75428.3917410714;4803.62486049143;11929.0422712071;19510.9910714329;114.976371765714;63.2068999157143;88.8205152257143;125.72618648;9.13282794024237;8.61241394892359;11.5914857329966;2.19447353828608;7
137;2023;1;1130;2023-01-14;2023-01-20;85265.6071428571;7436.86167689714;13613.1519252243;20477.8934151814;129.971342904286;97.8554720214286;101.359927587143;131.956772938571;69701.5418526786;6606.41371372857;9205.77078683143;18858.2195870571;106.24687086;86.9282858685714;68.5437425885714;121.519813537143;7.70933210100725;18.6483865936775;4.45547442059627;3.98563518572872;7
136;2023;1;1131;2023-01-21;2023-01-27;79457.2354910714;8815.38204520143;16025.6275111629;21267.6166294671;121.117555891429;115.994258337143;119.322600228571;137.04564558;60632.3069196429;7321.00195312429;11555.4861886171;17945.2522321443;92.4225289485714;96.3309418814286;86.0391148157143;115.636757987143;1.80195313319711;19.3842380309605;9.76877462622831;1.30300588050616;7
135;2023;1;1132;2023-01-28;2023-02-03;74005.6651785714;6791.07854352714;16585.1286272343;21035.0772879486;109.388172694286;86.0217851914286;120.748328072857;117.135343278571;57279.5797991071;6190.11300223286;11526.5503627257;17578.0044642886;84.5533992228571;78.2489013685714;83.8443298357143;98.0050136028571;2.48529148300782;7.46570288614833;4.6127347245172;18.2925157432341;7
134;2023;2;1133;2023-02-04;2023-02-10;70651.9966517857;6664.35923549143;15583.2480468771;22302.6559709843;99.92867061;79.9809722914286;110.009958538571;98.8449717928572;54786.5290178571;6396.65534319286;13178.6420200914;17649.9218750029;77.4888992314286;76.7681721285714;93.0346134728571;78.22415706;1.06246138818211;4.1479355218854;5.72502397429444;0.949792459304052;7
133;2023;2;1134;2023-02-11;2023-02-17;71972.6194196429;5675.25599888571;14088.1636439729;22020.1738281271;101.796514238571;68.1104431157143;99.4553996485714;97.5930284757143;47500.2477678571;5496.35191127286;13278.0025111629;17276.2686941986;67.1833289028571;65.9633849014286;93.7360698157143;76.5681435714286;2.22967419069741;3.02107721816082;4.55874371693725;0.818287071809615;7
132;2023;2;1135;2023-02-18;2023-02-24;76736.3303571429;7999.46254185286;12879.8051060271;22637.4015066986;108.534213474286;96.0039727342857;90.9250008728571;100.328600201429;45917.7522321429;6287.28920200857;12468.4686104914;17242.7500000014;64.9450716285714;75.45565796;88.02117048;76.4195720128571;2.9525857753438;22.9383248435543;5.23829979162173;2.03127961674804;7
131;2023;2;1136;2023-02-25;2023-03-03;76914.7276785714;9115.47349330429;9368.51409040143;23551.8155691971;109.792298452857;116.961671011429;66.2314850942857;97.4093279171428;50975.8755580357;6554.25055803714;9251.96554129428;16882.58342634;72.8494012;84.79184396;65.40871375;69.9154706671429;6.81555502783422;11.128451126287;7.11770931832666;7.61872158427711;7
130;2023;3;1137;2023-03-04;2023-03-10;69810.2912946429;10679.2721819229;8083.83754185286;23465.2382812529;100.954356602857;151.117912291429;57.2785709942857;87.8115866528571;56482.8493303571;7726.67096819286;8025.99672154143;15284.3803013414;81.6812297271429;109.336870467143;56.8687716914286;57.1971855157143;2.59675756598021;18.4648694741358;1.83136332910457;4.09249012619967;7
129;2023;3;1138;2023-03-11;2023-03-17;74983.4776785714;9555.60874721143;7138.95814732571;25105.79603795;108.435429167143;135.217415948571;50.58359909;93.9508863171428;47496.1104910714;7112.03871372857;7060.52134486572;17032.6378348243;68.6852722185714;100.639471871429;50.0278151385714;63.7395150314286;2.9095105550319;9.16726722887902;1.35511217151852;1.64781074691958;7
128;2023;3;1139;2023-03-18;2023-03-24;75656.8872767857;6515.80210658286;9121.65771484428;31173.1540178586;109.409284318571;92.20238495;64.6321291242857;116.65614319;49421.2801339286;6143.04185268143;8860.09751674286;17770.5491071457;71.4693145742857;86.9276003171428;62.7788151328571;66.5009427757143;2.93546102445733;7.08085111884052;8.16832947465615;2.10761058685174;7
127;2023;3;1140;2023-03-25;2023-03-31;62813.5139508929;5542.38113839286;6759.42020089429;32588.4866071443;90.7962134228571;78.42792947;47.8943568642857;121.952585492857;48461.8532366071;5443.23144531;6635.67013113857;18812.2441406257;70.05054256;77.0249001642857;47.0174996514286;70.3991590228571;2.2362168862393;4.72993026919963;6.77572859848934;3.52378824638617;7
126;2023;4;1141;2023-04-01;2023-04-07;54605.5864955357;4521.08621651857;4940.86893136143;30198.7848772343;99.6854139057143;69.5013569414286;42.9946436214286;111.980769567143;45046.6194196429;4401.55866350571;4932.59535435286;20104.0998883957;82.2350136885714;67.66388539;42.9226428442857;74.5484150485714;2.65656747734518;6.67990089048312;2.86599778480152;3.26572773495167;7
125;2023;4;1142;2023-04-08;2023-04-14;54365.7075892857;4927.76307896143;4076.97324916143;29590.4935825929;99.2475139085714;75.7530724657143;35.4771423328571;109.251043047143;42546.5904017857;4781.43258231;4061.44764927429;18404.0898437514;77.6710859014286;73.5035852714286;35.3420431942857;67.9471566342857;1.40889846646301;8.95690158384366;1.92956268025231;0.592817869559639;7
124;2023;4;1143;2023-04-15;2023-04-21;56406.6902901786;8242.37611607143;3848.91319057;28128.5920758943;102.973429;126.70766994;33.49262837;103.669271197143;37772.015625;5438.54558454286;3839.92456054714;17909.1844308057;68.9548285357143;83.60519954;33.4144139971429;66.0051710942857;4.71116334548786;21.5288922482869;1.55528617723304;2.64752177846193;7
123;2023;4;1144;2023-04-22;2023-04-28;56420.4229910714;7309.79561942143;4239.31529018143;26069.76841518;102.99849919;112.371384755714;36.8898429885714;96.08138602;36989.0424107143;4953.13364955429;4224.50474330571;16827.43401228;67.52545711;76.1430849357143;36.7609574457143;62.0182991014286;8.2222561617109;20.1417448424683;0.805591791857061;4.37145837663275;7
122;2023;4;1145;2023-04-29;2023-05-05;47782.8030133929;5857.66936384143;4498.81919643;23872.0842633957;109.749673027143;74.21911403;57.6059701114286;107.986658368571;34103.91685268;5409.48611886429;4481.36746651857;16601.1237444214;79.0118566228572;68.6360288342857;57.3784152442857;74.9767995571429;13.5668545635765;15.8167723534141;12.9865162718072;7.80752684265454;7
121;2023;5;1146;2023-05-06;2023-05-12;39658.50390625;9204.47084263571;4124.35770089286;21752.7770647343;99.3139713842857;108.064385551429;59.4269283842857;105.991715565714;32290.1791294671;7149.95696149429;4034.19681222143;14334.77901786;80.8619864342857;83.9435152328571;58.12782887;69.8470589771429;1.99616086236214;10.5411136806112;2.26480483336617;4.10978896059047;7
120;2023;5;1147;2023-05-13;2023-05-19;35661.7628348214;4153.57317243286;4287.69866071571;18947.77371652;89.3052128385714;48.7647149214286;61.7804565428571;92.3241555328571;29971.5323660729;3902.79718889429;4207.01070731143;13474.1780133943;75.05557142;45.8204857971429;60.6178430814286;65.6537437428571;2.46716921922649;8.32756105135823;4.49676118045935;3.73533398053224;7
119;2023;5;1148;2023-05-20;2023-05-26;31468.8493303586;3037.91643415429;3077.76398577;16291.9886997786;78.80518559;35.6664292485714;44.3467995785714;79.3836996914286;27241.8867187529;2905.22258649571;3048.23444475571;12042.6809430829;68.21991512;34.1085275914286;43.9213284085714;58.6787000385714;2.22933301366956;1.01541701029678;3.40990638251311;3.24368789047879;7
118;2023;5;1149;2023-05-27;2023-06-02;31224.5175781286;3537.99037388571;2668.60811942143;12700.8314732143;83.4268133985714;39.4999138971429;43.98109981;76.5124855042857;29146.5817522357;3403.49386160571;2649.50746372714;11471.8595145114;78.0490864357143;37.9639423914286;43.6633420657143;69.99765614;12.7596107993023;5.47361619025059;8.73970954516899;22.7991389982815;7
117;2023;6;1150;2023-06-03;2023-06-09;32601.5817522329;2681.67609514571;2525.69471958714;9993.54631696571;100.095442635714;25.6729858942857;55.1735714514286;93.2660576957143;30788.6219308071;2418.52137974429;2508.63685826;9647.77706473429;94.5291846128572;23.1536570942857;54.80097144;90.0391278942857;2.22753478307813;1.5814103811483;1.25769446328018;5.326435526184;7
116;2023;6;1151;2023-06-10;2023-06-16;29882.7511160743;6254.40450614;2371.14400809143;8298.69447544714;91.7479149971429;59.8764288757143;51.79744339;77.4486291071429;29225.4160156286;5679.14864676286;2351.22614397429;8068.37304687571;89.7297570371428;54.3692278171429;51.3623286657143;75.2991278528572;2.24159966245988;36.8815054242316;1.05278139678308;3.87514178022057;7
115;2023;6;1152;2023-06-17;2023-06-23;32241.7201450914;12020.6130022343;2229.29010881857;6919.45312500143;98.9906016757143;115.079113552857;48.6986421857143;64.5766874042857;30211.6143973229;9130.00962611714;2211.92585100571;6742.77964564857;92.7576283042857;87.4059862428571;48.3193413857143;62.9278717042857;3.41744993076574;22.0152504437254;0.579287833129097;3.57982229129877;7
114;2023;6;1153;2023-06-24;2023-06-30;28294.0265066986;13438.5648018971;2112.47956194143;5905.71072823857;86.8701302657143;128.65387181;46.1469426842857;55.1158142085714;27044.3378906286;8225.49818638571;2102.26527622857;5682.47419084714;83.0332565314286;78.7466561442857;45.9238139557143;53.0324429114286;1.86617930798251;5.17780435607595;0.791215929567576;1.71492915933808;7
113;2023;7;1154;2023-07-01;2023-07-07;24535.5544084857;5492.56856863857;2081.44914899429;5210.18512834857;95.6747992371429;50.2345286771429;55.1373427271429;99.03808594;24057.9737723243;5399.77713448714;2058.72033691286;4969.70389229857;93.8125141685714;49.3858707957143;54.53524181;94.4669004171429;2.9636343620745502;6.70386857640704;0.588826231644547;4.76268327527652;7
112;2023;7;1155;2023-07-08;2023-07-14;23650.1185825929;27802.5800781243;2353.98475864857;4326.63385881714;92.2221003942857;254.279811312857;62.3567570271429;82.2430561614286;23409.3858816986;11116.7078683043;2343.97471400714;4123.48974609429;91.2833851414286;101.672370912857;62.0915996014286;78.3815874371429;1.23494131579997;44.5968871973074;3.11529403595159;3.15639682265207;7
111;2023;7;1156;2023-07-15;2023-07-21;23043.96902902;22940.7613002243;2354.64296177571;3733.69827706571;89.8584562014286;209.814082554286;62.37419946;70.9722148342857;22752.4871651814;12029.64481027;2331.42954799;3621.22834124;88.7218279142857;110.022043501429;61.75928552;68.8343135285714;1.52146157763524;19.8150691840412;2.12476233164137;2.4670226993276;7
110;2023;7;1157;2023-07-22;2023-07-28;21366.8532366086;11610.9366629486;2075.59258161286;3320.84252929857;83.3186427528571;106.19255828857101;54.9822000771429;63.1244147142857;20970.5345982157;9719.94252232286;2070.79183524143;3221.14930943143;81.7732434928572;88.89768437;54.8550284242857;61.2294142585714;2.5044358157062;7.31629739233424;2.14346980640013;2.65349964873449;7
109;2023;7;1158;2023-07-29;2023-08-04;19943.2670200929;7260.79827009;2157.32053920286;2884.12799944429;88.6624559671429;69.5750421785714;62.0343001228571;74.3873852314286;19686.8833705386;7095.23256138571;2146.59544154571;2795.98957170571;87.5556128371429;68.0292570928572;61.7161140457143;72.2274006428571;9.26126994074884;8.34556595068447;5.94523438451717;15.7766227146921;7
108;2023;8;1159;2023-08-05;2023-08-11;18824.3811383943;6113.23214285857;2154.0574428;2511.60327148429;91.6191155571429;61.2851137428571;65.4221011571428;78.7501863742857;18549.7313058057;5861.35421317;2117.86596679714;2467.36865234429;90.28239986;58.7600571771429;64.32291467;77.3632572728571;1.69711889766353;14.0910895800762;1.50922286791554;2.79990602343052;7
107;2023;8;1160;2023-08-12;2023-08-18;18515.3758370557;13142.5772879471;2288.30698939714;2186.76728166857;90.1151994971429;131.754272461429;69.4994550442857;68.5651130685714;18276.4907924129;11549.61453683;2284.52769252143;2166.0503976;88.9525146485714;115.784828184286;69.3846697142857;67.9155578614286;1.34018124430538;16.0585885898586;2.53975647441715;3.84521636938;7
106;2023;8;1161;2023-08-19;2023-08-25;17979.8119419671;8200.25920759;2066.66130719857;1859.99400111571;87.5085710785714;82.2075718471428;62.7677427014286;58.3192857985714;17741.8317522343;7469.84305245714;2065.6398577;1848.02298409714;86.3503287171428;74.8851427357143;62.7367286685714;57.94395719;1.17946525869583;7.88947160692576;0.158364292836755;2.08271793442614;7
105;2023;8;1162;2023-08-26;2023-09-01;18068.2726004486;5607.96686663;2048.56438337143;1806.97914341571;88.53717259;55.2058138157143;63.2724571214286;60.05467115;17768.8596540214;5524.87653459857;2043.66153390143;1806.97914341571;87.0681860785714;54.38570077;63.1235569542857;60.05467115;3.04691760740762;8.55576855163636;2.63263814084762;10.0457156415768;7
104;2023;9;1163;2023-09-02;2023-09-08;19294.8716517886;25136.2056361629;2040.82142857286;1931.01027134571;98.2241995657143;215.782798767143;69.4069998614286;84.9794998171429;19041.8657924114;16012.6448102714;2036.12283761143;1931.01027134571;96.9362139028571;137.461197991429;69.2471989228572;84.9794998171429;2.87480083004015;54.8092253661965;0.45688171443804;0.92914949544806;7
103;2023;9;1164;2023-09-09;2023-09-15;18916.60184152;15737.5799386186;2130.75969587286;1755.67487444143;96.29851423;135.099900381429;72.46572767;77.26335798;18684.8200334843;12542.81417411;2130.75969587286;1751.40016392286;95.1186141957143;107.674300055714;72.46572767;77.0752291;3.9235211555728;18.1402537550483;1.68024218330317;2.88487537570019;7
102;2023;9;1165;2023-09-16;2023-09-22;16520.4229910743;10996.9066685286;2155.90373883857;1557.17027064714;84.1003428857143;94.4033867985714;73.3208857957143;68.5276140485714;16205.85686384;9483.82854352714;2147.73229980429;1557.17027064714;82.4989852885714;81.4143011914286;73.04297093;68.5276140485714;3.86340186346805;10.8124536749909;1.85629514091075;2.35409067415917;7
101;2023;9;1166;2023-09-23;2023-09-29;14656.7052176343;14667.3390066971;1961.80585588714;1467.38115583286;74.6127134042857;125.912372044286;66.7197276514286;64.5761854971428;14351.4688895114;10504.6125139529;1957.82231794;1467.36101423143;73.0588585985714;90.1772700714286;66.5842568528571;64.5752993971429;2.20592565754566;17.8897032479057;1.98384430693259;0.391786848009012;7
100;2023;9;1167;2023-09-30;2023-10-06;16507.6283482157;20268.5311104929;1717.74670410143;1452.14456612571;71.6690717414286;154.58871242;54.36751393;61.1952285785714;15637.8487723243;9749.66971261286;1708.24743652286;1436.67789132286;67.9577429628571;75.0751724242857;54.0632994528571;60.5472570142857;4.35897914336414;16.9595139808834;4.45988852909627;1.93049897248712;7
99;2023;10;1168;2023-10-07;2023-10-13;23626.0033482157;59446.72265625;1495.22215053143;1320.50857979857;100.046469552857;447.672973634286;46.6775425485714;55.2325853614286;22528.0228794686;12071.4393136171;1491.54500906857;1317.88141741;95.3969573971429;90.9058837885714;46.5627425042857;55.1227002828571;13.8488753388146;34.0026445009586;1.19683681762074;2.15715660794821;7
98;2023;10;1169;2023-10-14;2023-10-20;25633.8127790214;56126.4849330357;1494.55385044714;1318.66128976143;108.548743111429;422.669398717143;46.6566859642857;55.1553137642857;24535.6598772343;12627.5111607143;1483.82885742286;1306.36755371143;103.898499625714;95.0934720728571;46.3218710757143;54.6411138271429;3.81509783400526;20.205804460302;1.08494027585091;1.65536936821615;7
97;2023;10;1170;2023-10-21;2023-10-27;22025.6568080386;34958.6143973229;1608.68315778429;1325.90844726429;93.26965768;263.261387415714;50.2195423671429;55.4584574028571;21611.9807477686;11278.45765904;1595.00627790286;1320.59212821;91.5179290771429;84.9342286242857;49.7925851;55.2360709057143;7.01242085507096;13.4205840911567;1.20784042661061;0.612773735357426;7
96;2023;10;1171;2023-10-28;2023-11-03;28647.7187500014;56907.5005580357;1589.55817522429;1245.99569266143;105.8852005;508.731541225714;40.8964285171429;43.2231426242857;25116.41043527;12472.0503627243;1575.51555524571;1233.18416922714;94.2862276342857;109.450658527143;40.50587082;42.8104575014286;14.1932802622895;25.9225269768422;8.9461881663953;12.7565290622373;7
95;2023;11;1172;2023-11-04;2023-11-10;33697.47014509;49849.3487723214;2033.61226981;1486.36284528571;107.308885847143;534.844229564286;38.4891003214286;36.5747143885714;28050.7039620557;12865.6593889514;2019.92513602;1475.90556989429;89.3313565942857;138.034826551429;38.2301139842857;36.3174138757143;4.14314238757046;49.8403830241223;3.71247753911106;3.46565380976788;7
94;2023;11;1173;2023-11-11;2023-11-17;22811.0686383971;44617.7751116086;2410.22569056857;1521.81830706;72.7221003942857;479.17627389;45.6547284828571;37.4559854771429;21280.6914062529;11680.5620814743;2403.58639090571;1492.27401297429;67.8432284757143;125.444357735714;45.5289573685714;36.7288289742857;8.15449567471161;33.6950777575126;0.99574588417143;2.37145067567134;7
93;2023;11;1174;2023-11-18;2023-11-24;19777.8445870543;58717.4983258929;2622.58457729;1481.74829101429;63.0521142171429;630.601409911429;49.6772575385714;36.4697576242857;18864.1283482157;20973.3662109386;2614.24054827143;1462.68671526286;60.1391715985714;225.245184764286;49.5191852042857;36.0005999971429;5.05246711919007;56.423220070383;3.22979459660988;1.82270276116261;7
92;2023;11;1175;2023-11-25;2023-12-01;26695.8694196443;26352.6079799129;1691.92142159714;1651.24555315286;80.2986564628571;293.498842511429;30.26115717;37.5106999542857;25233.3593750029;15226.52218192;1683.21184430714;1642.72942243429;75.86650031;169.919682094286;30.1051567628571;37.3011003214286;10.8934562086012;25.6371052331324;8.09461426415627;7.49523770285397;7
