DATE;CODE;RAW DATE;DAY;MONTH;YEAR;VALUE (R$ ou u.m.c.)
1989-08-16;GM366_ERC366;1989-08-16T00:00:00-03:00;16;8;1989;8,91272727272727e-07
1989-08-17;GM366_ERC366;1989-08-17T00:00:00-03:00;17;8;1989;9,01818181818182e-07
1989-08-18;GM366_ERC366;1989-08-18T00:00:00-03:00;18;8;1989;9,12e-07
1989-08-19;GM366_ERC366;1989-08-19T00:00:00-03:00;19;8;1989;
1989-08-20;GM366_ERC366;1989-08-20T00:00:00-03:00;20;8;1989;
1989-08-21;GM366_ERC366;1989-08-21T00:00:00-03:00;21;8;1989;9,22545454545454e-07
1989-08-22;GM366_ERC366;1989-08-22T00:00:00-03:00;22;8;1989;9,33454545454546e-07
1989-08-23;GM366_ERC366;1989-08-23T00:00:00-03:00;23;8;1989;9,44363636363636e-07
1989-08-24;GM366_ERC366;1989-08-24T00:00:00-03:00;24;8;1989;9,55272727272727e-07
1989-08-25;GM366_ERC366;1989-08-25T00:00:00-03:00;25;8;1989;9,66909090909091e-07
1989-08-26;GM366_ERC366;1989-08-26T00:00:00-03:00;26;8;1989;
1989-08-27;GM366_ERC366;1989-08-27T00:00:00-03:00;27;8;1989;
1989-08-28;GM366_ERC366;1989-08-28T00:00:00-03:00;28;8;1989;9,77454545454546e-07
1989-08-29;GM366_ERC366;1989-08-29T00:00:00-03:00;29;8;1989;9,88e-07
1989-08-30;GM366_ERC366;1989-08-30T00:00:00-03:00;30;8;1989;9,98909090909091e-07
1989-08-31;GM366_ERC366;1989-08-31T00:00:00-03:00;31;8;1989;1,01381818181818e-06
1989-09-01;GM366_ERC366;1989-09-01T00:00:00-03:00;1;9;1989;1,02690909090909e-06
1989-09-02;GM366_ERC366;1989-09-02T00:00:00-03:00;2;9;1989;
1989-09-03;GM366_ERC366;1989-09-03T00:00:00-03:00;3;9;1989;
1989-09-04;GM366_ERC366;1989-09-04T00:00:00-03:00;4;9;1989;1,04109090909091e-06
1989-09-05;GM366_ERC366;1989-09-05T00:00:00-03:00;5;9;1989;1,05527272727273e-06
1989-09-06;GM366_ERC366;1989-09-06T00:00:00-03:00;6;9;1989;1,06945454545455e-06
1989-09-07;GM366_ERC366;1989-09-07T00:00:00-03:00;7;9;1989;
1989-09-08;GM366_ERC366;1989-09-08T00:00:00-03:00;8;9;1989;1,08472727272727e-06
1989-09-09;GM366_ERC366;1989-09-09T00:00:00-03:00;9;9;1989;
1989-09-10;GM366_ERC366;1989-09-10T00:00:00-03:00;10;9;1989;
1989-09-11;GM366_ERC366;1989-09-11T00:00:00-03:00;11;9;1989;1,1e-06
1989-09-12;GM366_ERC366;1989-09-12T00:00:00-03:00;12;9;1989;1,11563636363636e-06
1989-09-13;GM366_ERC366;1989-09-13T00:00:00-03:00;13;9;1989;1,13127272727273e-06
1989-09-14;GM366_ERC366;1989-09-14T00:00:00-03:00;14;9;1989;1,14763636363636e-06
1989-09-15;GM366_ERC366;1989-09-15T00:00:00-03:00;15;9;1989;1,16472727272727e-06
1989-09-16;GM366_ERC366;1989-09-16T00:00:00-03:00;16;9;1989;
1989-09-17;GM366_ERC366;1989-09-17T00:00:00-03:00;17;9;1989;
1989-09-18;GM366_ERC366;1989-09-18T00:00:00-03:00;18;9;1989;1,18218181818182e-06
1989-09-19;GM366_ERC366;1989-09-19T00:00:00-03:00;19;9;1989;1,19963636363636e-06
1989-09-20;GM366_ERC366;1989-09-20T00:00:00-03:00;20;9;1989;1,21781818181818e-06
1989-09-21;GM366_ERC366;1989-09-21T00:00:00-03:00;21;9;1989;1,23563636363636e-06
1989-09-22;GM366_ERC366;1989-09-22T00:00:00-03:00;22;9;1989;1,25418181818182e-06
1989-09-23;GM366_ERC366;1989-09-23T00:00:00-03:00;23;9;1989;
1989-09-24;GM366_ERC366;1989-09-24T00:00:00-03:00;24;9;1989;
1989-09-25;GM366_ERC366;1989-09-25T00:00:00-03:00;25;9;1989;1,27636363636364e-06
1989-09-26;GM366_ERC366;1989-09-26T00:00:00-03:00;26;9;1989;1,29854545454545e-06
1989-09-27;GM366_ERC366;1989-09-27T00:00:00-03:00;27;9;1989;1,32145454545455e-06
1989-09-28;GM366_ERC366;1989-09-28T00:00:00-03:00;28;9;1989;1,34690909090909e-06
1989-09-29;GM366_ERC366;1989-09-29T00:00:00-03:00;29;9;1989;1,37381818181818e-06
1989-09-30;GM366_ERC366;1989-09-30T00:00:00-03:00;30;9;1989;
1989-10-01;GM366_ERC366;1989-10-01T00:00:00-03:00;1;10;1989;
1989-10-02;GM366_ERC366;1989-10-02T00:00:00-03:00;2;10;1989;1,39418181818182e-06
1989-10-03;GM366_ERC366;1989-10-03T00:00:00-03:00;3;10;1989;1,41454545454545e-06
1989-10-04;GM366_ERC366;1989-10-04T00:00:00-03:00;4;10;1989;1,43563636363636e-06
1989-10-05;GM366_ERC366;1989-10-05T00:00:00-03:00;5;10;1989;1,45709090909091e-06
1989-10-06;GM366_ERC366;1989-10-06T00:00:00-03:00;6;10;1989;1,47890909090909e-06
1989-10-07;GM366_ERC366;1989-10-07T00:00:00-03:00;7;10;1989;
1989-10-08;GM366_ERC366;1989-10-08T00:00:00-03:00;8;10;1989;
1989-10-09;GM366_ERC366;1989-10-09T00:00:00-03:00;9;10;1989;
1989-10-10;GM366_ERC366;1989-10-10T00:00:00-03:00;10;10;1989;1,50109090909091e-06
1989-10-11;GM366_ERC366;1989-10-11T00:00:00-03:00;11;10;1989;1,52327272727273e-06
1989-10-12;GM366_ERC366;1989-10-12T00:00:00-03:00;12;10;1989;1,54618181818182e-06
1989-10-13;GM366_ERC366;1989-10-13T00:00:00-03:00;13;10;1989;1,56945454545455e-06
1989-10-14;GM366_ERC366;1989-10-14T00:00:00-03:00;14;10;1989;
1989-10-15;GM366_ERC366;1989-10-15T00:00:00-03:00;15;10;1989;
1989-10-16;GM366_ERC366;1989-10-16T00:00:00-03:00;16;10;1989;1,59272727272727e-06
1989-10-17;GM366_ERC366;1989-10-17T00:00:00-03:00;17;10;1989;1,61563636363636e-06
1989-10-18;GM366_ERC366;1989-10-18T00:00:00-03:00;18;10;1989;1,63927272727273e-06
1989-10-19;GM366_ERC366;1989-10-19T00:00:00-03:00;19;10;1989;1,66290909090909e-06
1989-10-20;GM366_ERC366;1989-10-20T00:00:00-03:00;20;10;1989;1,68727272727273e-06
1989-10-21;GM366_ERC366;1989-10-21T00:00:00-03:00;21;10;1989;
1989-10-22;GM366_ERC366;1989-10-22T00:00:00-03:00;22;10;1989;
1989-10-23;GM366_ERC366;1989-10-23T00:00:00-03:00;23;10;1989;1,71418181818182e-06
1989-10-24;GM366_ERC366;1989-10-24T00:00:00-03:00;24;10;1989;1,74181818181818e-06
1989-10-25;GM366_ERC366;1989-10-25T00:00:00-03:00;25;10;1989;1,76981818181818e-06
1989-10-26;GM366_ERC366;1989-10-26T00:00:00-03:00;26;10;1989;1,79818181818182e-06
1989-10-27;GM366_ERC366;1989-10-27T00:00:00-03:00;27;10;1989;1,82727272727273e-06
1989-10-28;GM366_ERC366;1989-10-28T00:00:00-03:00;28;10;1989;
1989-10-29;GM366_ERC366;1989-10-29T00:00:00-03:00;29;10;1989;
1989-10-30;GM366_ERC366;1989-10-30T00:00:00-03:00;30;10;1989;1,85927272727273e-06
1989-10-31;GM366_ERC366;1989-10-31T00:00:00-03:00;31;10;1989;1,89054545454545e-06
1989-11-01;GM366_ERC366;1989-11-01T00:00:00-03:00;1;11;1989;1,92109090909091e-06
1989-11-02;GM366_ERC366;1989-11-02T00:00:00-03:00;2;11;1989;
1989-11-03;GM366_ERC366;1989-11-03T00:00:00-03:00;3;11;1989;1,952e-06
1989-11-04;GM366_ERC366;1989-11-04T00:00:00-03:00;4;11;1989;
1989-11-05;GM366_ERC366;1989-11-05T00:00:00-03:00;5;11;1989;
1989-11-06;GM366_ERC366;1989-11-06T00:00:00-03:00;6;11;1989;1,98327272727273e-06
1989-11-07;GM366_ERC366;1989-11-07T00:00:00-03:00;7;11;1989;2,01527272727273e-06
1989-11-08;GM366_ERC366;1989-11-08T00:00:00-02:00;8;11;1989;2,048e-06
1989-11-09;GM366_ERC366;1989-11-09T00:00:00-02:00;9;11;1989;2,08145454545455e-06
1989-11-10;GM366_ERC366;1989-11-10T00:00:00-02:00;10;11;1989;2,11636363636364e-06
1989-11-11;GM366_ERC366;1989-11-11T00:00:00-02:00;11;11;1989;
1989-11-12;GM366_ERC366;1989-11-12T00:00:00-02:00;12;11;1989;
1989-11-13;GM366_ERC366;1989-11-13T00:00:00-02:00;13;11;1989;2,15236363636364e-06
1989-11-14;GM366_ERC366;1989-11-14T00:00:00-02:00;14;11;1989;2,18836363636364e-06
1989-11-15;GM366_ERC366;1989-11-15T00:00:00-02:00;15;11;1989;
1989-11-16;GM366_ERC366;1989-11-16T00:00:00-02:00;16;11;1989;2,22509090909091e-06
1989-11-17;GM366_ERC366;1989-11-17T00:00:00-02:00;17;11;1989;2,26327272727273e-06
1989-11-18;GM366_ERC366;1989-11-18T00:00:00-02:00;18;11;1989;
1989-11-19;GM366_ERC366;1989-11-19T00:00:00-02:00;19;11;1989;
1989-11-20;GM366_ERC366;1989-11-20T00:00:00-02:00;20;11;1989;2,30218181818182e-06
1989-11-21;GM366_ERC366;1989-11-21T00:00:00-02:00;21;11;1989;2,34145454545455e-06
1989-11-22;GM366_ERC366;1989-11-22T00:00:00-02:00;22;11;1989;2,38145454545455e-06
1989-11-23;GM366_ERC366;1989-11-23T00:00:00-02:00;23;11;1989;2,42218181818182e-06
1989-11-24;GM366_ERC366;1989-11-24T00:00:00-02:00;24;11;1989;2,46763636363636e-06
1989-11-25;GM366_ERC366;1989-11-25T00:00:00-02:00;25;11;1989;
1989-11-26;GM366_ERC366;1989-11-26T00:00:00-02:00;26;11;1989;
1989-11-27;GM366_ERC366;1989-11-27T00:00:00-02:00;27;11;1989;2,51345454545455e-06
1989-11-28;GM366_ERC366;1989-11-28T00:00:00-02:00;28;11;1989;2,56036363636364e-06
1989-11-29;GM366_ERC366;1989-11-29T00:00:00-02:00;29;11;1989;2,61236363636364e-06
1989-11-30;GM366_ERC366;1989-11-30T00:00:00-02:00;30;11;1989;2,66581818181818e-06
1989-12-01;GM366_ERC366;1989-12-01T00:00:00-02:00;1;12;1989;2,716e-06
1989-12-02;GM366_ERC366;1989-12-02T00:00:00-02:00;2;12;1989;
1989-12-03;GM366_ERC366;1989-12-03T00:00:00-02:00;3;12;1989;
1989-12-04;GM366_ERC366;1989-12-04T00:00:00-02:00;4;12;1989;2,77563636363636e-06
1989-12-05;GM366_ERC366;1989-12-05T00:00:00-02:00;5;12;1989;2,82763636363636e-06
1989-12-06;GM366_ERC366;1989-12-06T00:00:00-02:00;6;12;1989;2,88072727272727e-06
1989-12-07;GM366_ERC366;1989-12-07T00:00:00-02:00;7;12;1989;2,93490909090909e-06
1989-12-08;GM366_ERC366;1989-12-08T00:00:00-02:00;8;12;1989;2,99054545454545e-06
1989-12-09;GM366_ERC366;1989-12-09T00:00:00-02:00;9;12;1989;
1989-12-10;GM366_ERC366;1989-12-10T00:00:00-02:00;10;12;1989;
1989-12-11;GM366_ERC366;1989-12-11T00:00:00-02:00;11;12;1989;3,04690909090909e-06
1989-12-12;GM366_ERC366;1989-12-12T00:00:00-02:00;12;12;1989;3,10872727272727e-06
1989-12-13;GM366_ERC366;1989-12-13T00:00:00-02:00;13;12;1989;3,17781818181818e-06
1989-12-14;GM366_ERC366;1989-12-14T00:00:00-02:00;14;12;1989;3,24836363636364e-06
1989-12-15;GM366_ERC366;1989-12-15T00:00:00-02:00;15;12;1989;3,32036363636364e-06
1989-12-16;GM366_ERC366;1989-12-16T00:00:00-02:00;16;12;1989;
1989-12-17;GM366_ERC366;1989-12-17T00:00:00-02:00;17;12;1989;
1989-12-18;GM366_ERC366;1989-12-18T00:00:00-02:00;18;12;1989;3,39418181818182e-06
1989-12-19;GM366_ERC366;1989-12-19T00:00:00-02:00;19;12;1989;3,46945454545455e-06
1989-12-20;GM366_ERC366;1989-12-20T00:00:00-02:00;20;12;1989;3,56218181818182e-06
1989-12-21;GM366_ERC366;1989-12-21T00:00:00-02:00;21;12;1989;3,66690909090909e-06
1989-12-22;GM366_ERC366;1989-12-22T00:00:00-02:00;22;12;1989;3,77490909090909e-06
1989-12-23;GM366_ERC366;1989-12-23T00:00:00-02:00;23;12;1989;
1989-12-24;GM366_ERC366;1989-12-24T00:00:00-02:00;24;12;1989;
1989-12-25;GM366_ERC366;1989-12-25T00:00:00-02:00;25;12;1989;
1989-12-26;GM366_ERC366;1989-12-26T00:00:00-02:00;26;12;1989;3,88581818181818e-06
1989-12-27;GM366_ERC366;1989-12-27T00:00:00-02:00;27;12;1989;4,00036363636364e-06
1989-12-28;GM366_ERC366;1989-12-28T00:00:00-02:00;28;12;1989;4,10981818181818e-06
1989-12-29;GM366_ERC366;1989-12-29T00:00:00-02:00;29;12;1989;4,10981818181818e-06
1989-12-30;GM366_ERC366;1989-12-30T00:00:00-02:00;30;12;1989;
1989-12-31;GM366_ERC366;1989-12-31T00:00:00-02:00;31;12;1989;
1990-01-01;GM366_ERC366;1990-01-01T00:00:00-02:00;1;1;1990;
1990-01-02;GM366_ERC366;1990-01-02T00:00:00-02:00;2;1;1990;11,524
1990-01-03;GM366_ERC366;1990-01-03T00:00:00-02:00;3;1;1990;11,751
1990-01-04;GM366_ERC366;1990-01-04T00:00:00-02:00;4;1;1990;11,983
1990-01-05;GM366_ERC366;1990-01-05T00:00:00-02:00;5;1;1990;12,209
1990-01-06;GM366_ERC366;1990-01-06T00:00:00-02:00;6;1;1990;
1990-01-07;GM366_ERC366;1990-01-07T00:00:00-02:00;7;1;1990;
1990-01-08;GM366_ERC366;1990-01-08T00:00:00-02:00;8;1;1990;12,44
1990-01-09;GM366_ERC366;1990-01-09T00:00:00-02:00;9;1;1990;12,677
1990-01-10;GM366_ERC366;1990-01-10T00:00:00-02:00;10;1;1990;12,917
1990-01-11;GM366_ERC366;1990-01-11T00:00:00-02:00;11;1;1990;13,162
1990-01-12;GM366_ERC366;1990-01-12T00:00:00-02:00;12;1;1990;13,412
1990-01-13;GM366_ERC366;1990-01-13T00:00:00-02:00;13;1;1990;
1990-01-14;GM366_ERC366;1990-01-14T00:00:00-02:00;14;1;1990;
1990-01-15;GM366_ERC366;1990-01-15T00:00:00-02:00;15;1;1990;13,666
1990-01-16;GM366_ERC366;1990-01-16T00:00:00-02:00;16;1;1990;13,926
1990-01-17;GM366_ERC366;1990-01-17T00:00:00-02:00;17;1;1990;14,189
1990-01-18;GM366_ERC366;1990-01-18T00:00:00-02:00;18;1;1990;14,458
1990-01-19;GM366_ERC366;1990-01-19T00:00:00-02:00;19;1;1990;14,732
1990-01-20;GM366_ERC366;1990-01-20T00:00:00-02:00;20;1;1990;
1990-01-21;GM366_ERC366;1990-01-21T00:00:00-02:00;21;1;1990;
1990-01-22;GM366_ERC366;1990-01-22T00:00:00-02:00;22;1;1990;15,055
1990-01-23;GM366_ERC366;1990-01-23T00:00:00-02:00;23;1;1990;15,384
1990-01-24;GM366_ERC366;1990-01-24T00:00:00-02:00;24;1;1990;15,721
1990-01-25;GM366_ERC366;1990-01-25T00:00:00-02:00;25;1;1990;16,064
1990-01-26;GM366_ERC366;1990-01-26T00:00:00-02:00;26;1;1990;16,429
1990-01-27;GM366_ERC366;1990-01-27T00:00:00-02:00;27;1;1990;
1990-01-28;GM366_ERC366;1990-01-28T00:00:00-02:00;28;1;1990;
1990-01-29;GM366_ERC366;1990-01-29T00:00:00-02:00;29;1;1990;16,803
1990-01-30;GM366_ERC366;1990-01-30T00:00:00-02:00;30;1;1990;17,184
1990-01-31;GM366_ERC366;1990-01-31T00:00:00-02:00;31;1;1990;17,643
1990-02-01;GM366_ERC366;1990-02-01T00:00:00-02:00;1;2;1990;18,085
1990-02-02;GM366_ERC366;1990-02-02T00:00:00-02:00;2;2;1990;18,538
1990-02-03;GM366_ERC366;1990-02-03T00:00:00-02:00;3;2;1990;
1990-02-04;GM366_ERC366;1990-02-04T00:00:00-02:00;4;2;1990;
1990-02-05;GM366_ERC366;1990-02-05T00:00:00-02:00;5;2;1990;19,002
1990-02-06;GM366_ERC366;1990-02-06T00:00:00-02:00;6;2;1990;19,566
1990-02-07;GM366_ERC366;1990-02-07T00:00:00-02:00;7;2;1990;20,147
1990-02-08;GM366_ERC366;1990-02-08T00:00:00-02:00;8;2;1990;20,744
1990-02-09;GM366_ERC366;1990-02-09T00:00:00-02:00;9;2;1990;21,36
1990-02-10;GM366_ERC366;1990-02-10T00:00:00-02:00;10;2;1990;
1990-02-11;GM366_ERC366;1990-02-11T00:00:00-03:00;11;2;1990;
1990-02-12;GM366_ERC366;1990-02-12T00:00:00-03:00;12;2;1990;21,994
1990-02-13;GM366_ERC366;1990-02-13T00:00:00-03:00;13;2;1990;22,713
1990-02-14;GM366_ERC366;1990-02-14T00:00:00-03:00;14;2;1990;23,456
1990-02-15;GM366_ERC366;1990-02-15T00:00:00-03:00;15;2;1990;24,224
1990-02-16;GM366_ERC366;1990-02-16T00:00:00-03:00;16;2;1990;25,016
1990-02-17;GM366_ERC366;1990-02-17T00:00:00-03:00;17;2;1990;
1990-02-18;GM366_ERC366;1990-02-18T00:00:00-03:00;18;2;1990;
1990-02-19;GM366_ERC366;1990-02-19T00:00:00-03:00;19;2;1990;25,859
1990-02-20;GM366_ERC366;1990-02-20T00:00:00-03:00;20;2;1990;26,744
1990-02-21;GM366_ERC366;1990-02-21T00:00:00-03:00;21;2;1990;27,658
1990-02-22;GM366_ERC366;1990-02-22T00:00:00-03:00;22;2;1990;28,603
1990-02-23;GM366_ERC366;1990-02-23T00:00:00-03:00;23;2;1990;29,581
1990-02-24;GM366_ERC366;1990-02-24T00:00:00-03:00;24;2;1990;
1990-02-25;GM366_ERC366;1990-02-25T00:00:00-03:00;25;2;1990;
1990-02-26;GM366_ERC366;1990-02-26T00:00:00-03:00;26;2;1990;
1990-02-27;GM366_ERC366;1990-02-27T00:00:00-03:00;27;2;1990;
1990-02-28;GM366_ERC366;1990-02-28T00:00:00-03:00;28;2;1990;30,483
1990-03-01;GM366_ERC366;1990-03-01T00:00:00-03:00;1;3;1990;31,251
1990-03-02;GM366_ERC366;1990-03-02T00:00:00-03:00;2;3;1990;32,037
1990-03-03;GM366_ERC366;1990-03-03T00:00:00-03:00;3;3;1990;
1990-03-04;GM366_ERC366;1990-03-04T00:00:00-03:00;4;3;1990;
1990-03-05;GM366_ERC366;1990-03-05T00:00:00-03:00;5;3;1990;32,843
1990-03-06;GM366_ERC366;1990-03-06T00:00:00-03:00;6;3;1990;33,669
1990-03-07;GM366_ERC366;1990-03-07T00:00:00-03:00;7;3;1990;34,517
1990-03-08;GM366_ERC366;1990-03-08T00:00:00-03:00;8;3;1990;35,386
1990-03-09;GM366_ERC366;1990-03-09T00:00:00-03:00;9;3;1990;36,299
1990-03-10;GM366_ERC366;1990-03-10T00:00:00-03:00;10;3;1990;
1990-03-11;GM366_ERC366;1990-03-11T00:00:00-03:00;11;3;1990;
1990-03-12;GM366_ERC366;1990-03-12T00:00:00-03:00;12;3;1990;37,236
1990-03-13;GM366_ERC366;1990-03-13T00:00:00-03:00;13;3;1990;38,197
1990-03-14;GM366_ERC366;1990-03-14T00:00:00-03:00;14;3;1990;
1990-03-15;GM366_ERC366;1990-03-15T00:00:00-03:00;15;3;1990;
1990-03-16;GM366_ERC366;1990-03-16T00:00:00-03:00;16;3;1990;
1990-03-17;GM366_ERC366;1990-03-17T00:00:00-03:00;17;3;1990;
1990-03-18;GM366_ERC366;1990-03-18T00:00:00-03:00;18;3;1990;
1990-03-19;GM366_ERC366;1990-03-19T00:00:00-03:00;19;3;1990;42,294
1990-03-20;GM366_ERC366;1990-03-20T00:00:00-03:00;20;3;1990;38,963
1990-03-21;GM366_ERC366;1990-03-21T00:00:00-03:00;21;3;1990;37,882
1990-03-22;GM366_ERC366;1990-03-22T00:00:00-03:00;22;3;1990;36,136
1990-03-23;GM366_ERC366;1990-03-23T00:00:00-03:00;23;3;1990;35,911
1990-03-24;GM366_ERC366;1990-03-24T00:00:00-03:00;24;3;1990;
1990-03-25;GM366_ERC366;1990-03-25T00:00:00-03:00;25;3;1990;
1990-03-26;GM366_ERC366;1990-03-26T00:00:00-03:00;26;3;1990;37,075
1990-03-27;GM366_ERC366;1990-03-27T00:00:00-03:00;27;3;1990;39,639
1990-03-28;GM366_ERC366;1990-03-28T00:00:00-03:00;28;3;1990;40,014
1990-03-29;GM366_ERC366;1990-03-29T00:00:00-03:00;29;3;1990;41,827
1990-03-30;GM366_ERC366;1990-03-30T00:00:00-03:00;30;3;1990;41,933
1990-03-31;GM366_ERC366;1990-03-31T00:00:00-03:00;31;3;1990;
1990-04-01;GM366_ERC366;1990-04-01T00:00:00-03:00;1;4;1990;
1990-04-02;GM366_ERC366;1990-04-02T00:00:00-03:00;2;4;1990;42,29
1990-04-03;GM366_ERC366;1990-04-03T00:00:00-03:00;3;4;1990;42,147
1990-04-04;GM366_ERC366;1990-04-04T00:00:00-03:00;4;4;1990;42,245
1990-04-05;GM366_ERC366;1990-04-05T00:00:00-03:00;5;4;1990;42,172
1990-04-06;GM366_ERC366;1990-04-06T00:00:00-03:00;6;4;1990;42,204
1990-04-07;GM366_ERC366;1990-04-07T00:00:00-03:00;7;4;1990;
1990-04-08;GM366_ERC366;1990-04-08T00:00:00-03:00;8;4;1990;
1990-04-09;GM366_ERC366;1990-04-09T00:00:00-03:00;9;4;1990;42,251
1990-04-10;GM366_ERC366;1990-04-10T00:00:00-03:00;10;4;1990;43,236
1990-04-11;GM366_ERC366;1990-04-11T00:00:00-03:00;11;4;1990;46,2
1990-04-12;GM366_ERC366;1990-04-12T00:00:00-03:00;12;4;1990;
1990-04-13;GM366_ERC366;1990-04-13T00:00:00-03:00;13;4;1990;
1990-04-14;GM366_ERC366;1990-04-14T00:00:00-03:00;14;4;1990;
1990-04-15;GM366_ERC366;1990-04-15T00:00:00-03:00;15;4;1990;
1990-04-16;GM366_ERC366;1990-04-16T00:00:00-03:00;16;4;1990;49,061
1990-04-17;GM366_ERC366;1990-04-17T00:00:00-03:00;17;4;1990;50,611
1990-04-18;GM366_ERC366;1990-04-18T00:00:00-03:00;18;4;1990;50,471
1990-04-19;GM366_ERC366;1990-04-19T00:00:00-03:00;19;4;1990;50,766
1990-04-20;GM366_ERC366;1990-04-20T00:00:00-03:00;20;4;1990;50,578
1990-04-21;GM366_ERC366;1990-04-21T00:00:00-03:00;21;4;1990;
1990-04-22;GM366_ERC366;1990-04-22T00:00:00-03:00;22;4;1990;
1990-04-23;GM366_ERC366;1990-04-23T00:00:00-03:00;23;4;1990;50,663
1990-04-24;GM366_ERC366;1990-04-24T00:00:00-03:00;24;4;1990;50,732
1990-04-25;GM366_ERC366;1990-04-25T00:00:00-03:00;25;4;1990;50,677
1990-04-26;GM366_ERC366;1990-04-26T00:00:00-03:00;26;4;1990;50,776
1990-04-27;GM366_ERC366;1990-04-27T00:00:00-03:00;27;4;1990;50,804
1990-04-28;GM366_ERC366;1990-04-28T00:00:00-03:00;28;4;1990;
1990-04-29;GM366_ERC366;1990-04-29T00:00:00-03:00;29;4;1990;
1990-04-30;GM366_ERC366;1990-04-30T00:00:00-03:00;30;4;1990;50,845
1990-05-01;GM366_ERC366;1990-05-01T00:00:00-03:00;1;5;1990;
1990-05-02;GM366_ERC366;1990-05-02T00:00:00-03:00;2;5;1990;50,759
1990-05-03;GM366_ERC366;1990-05-03T00:00:00-03:00;3;5;1990;50,775
1990-05-04;GM366_ERC366;1990-05-04T00:00:00-03:00;4;5;1990;50,701
1990-05-05;GM366_ERC366;1990-05-05T00:00:00-03:00;5;5;1990;
1990-05-06;GM366_ERC366;1990-05-06T00:00:00-03:00;6;5;1990;
1990-05-07;GM366_ERC366;1990-05-07T00:00:00-03:00;7;5;1990;50,739
1990-05-08;GM366_ERC366;1990-05-08T00:00:00-03:00;8;5;1990;50,801
1990-05-09;GM366_ERC366;1990-05-09T00:00:00-03:00;9;5;1990;50,74
1990-05-10;GM366_ERC366;1990-05-10T00:00:00-03:00;10;5;1990;50,824
1990-05-11;GM366_ERC366;1990-05-11T00:00:00-03:00;11;5;1990;50,81
1990-05-12;GM366_ERC366;1990-05-12T00:00:00-03:00;12;5;1990;
1990-05-13;GM366_ERC366;1990-05-13T00:00:00-03:00;13;5;1990;
1990-05-14;GM366_ERC366;1990-05-14T00:00:00-03:00;14;5;1990;50,866
1990-05-15;GM366_ERC366;1990-05-15T00:00:00-03:00;15;5;1990;50,99
1990-05-16;GM366_ERC366;1990-05-16T00:00:00-03:00;16;5;1990;51,041
1990-05-17;GM366_ERC366;1990-05-17T00:00:00-03:00;17;5;1990;51,088
1990-05-18;GM366_ERC366;1990-05-18T00:00:00-03:00;18;5;1990;51,102
1990-05-19;GM366_ERC366;1990-05-19T00:00:00-03:00;19;5;1990;
1990-05-20;GM366_ERC366;1990-05-20T00:00:00-03:00;20;5;1990;
1990-05-21;GM366_ERC366;1990-05-21T00:00:00-03:00;21;5;1990;51,236
1990-05-22;GM366_ERC366;1990-05-22T00:00:00-03:00;22;5;1990;51,891
1990-05-23;GM366_ERC366;1990-05-23T00:00:00-03:00;23;5;1990;52,243
1990-05-24;GM366_ERC366;1990-05-24T00:00:00-03:00;24;5;1990;52,71
1990-05-25;GM366_ERC366;1990-05-25T00:00:00-03:00;25;5;1990;54,04
1990-05-26;GM366_ERC366;1990-05-26T00:00:00-03:00;26;5;1990;
1990-05-27;GM366_ERC366;1990-05-27T00:00:00-03:00;27;5;1990;
1990-05-28;GM366_ERC366;1990-05-28T00:00:00-03:00;28;5;1990;54,464
1990-05-29;GM366_ERC366;1990-05-29T00:00:00-03:00;29;5;1990;54,936
1990-05-30;GM366_ERC366;1990-05-30T00:00:00-03:00;30;5;1990;54,952
1990-05-31;GM366_ERC366;1990-05-31T00:00:00-03:00;31;5;1990;54,975
1990-06-01;GM366_ERC366;1990-06-01T00:00:00-03:00;1;6;1990;54,875
1990-06-02;GM366_ERC366;1990-06-02T00:00:00-03:00;2;6;1990;
1990-06-03;GM366_ERC366;1990-06-03T00:00:00-03:00;3;6;1990;
1990-06-04;GM366_ERC366;1990-06-04T00:00:00-03:00;4;6;1990;54,901
1990-06-05;GM366_ERC366;1990-06-05T00:00:00-03:00;5;6;1990;55,131
1990-06-06;GM366_ERC366;1990-06-06T00:00:00-03:00;6;6;1990;55,507
1990-06-07;GM366_ERC366;1990-06-07T00:00:00-03:00;7;6;1990;55,568
1990-06-08;GM366_ERC366;1990-06-08T00:00:00-03:00;8;6;1990;55,494
1990-06-09;GM366_ERC366;1990-06-09T00:00:00-03:00;9;6;1990;
1990-06-10;GM366_ERC366;1990-06-10T00:00:00-03:00;10;6;1990;
1990-06-11;GM366_ERC366;1990-06-11T00:00:00-03:00;11;6;1990;55,467
1990-06-12;GM366_ERC366;1990-06-12T00:00:00-03:00;12;6;1990;55,415
1990-06-13;GM366_ERC366;1990-06-13T00:00:00-03:00;13;6;1990;55,454
1990-06-14;GM366_ERC366;1990-06-14T00:00:00-03:00;14;6;1990;
1990-06-15;GM366_ERC366;1990-06-15T00:00:00-03:00;15;6;1990;55,751
1990-06-16;GM366_ERC366;1990-06-16T00:00:00-03:00;16;6;1990;
1990-06-17;GM366_ERC366;1990-06-17T00:00:00-03:00;17;6;1990;
1990-06-18;GM366_ERC366;1990-06-18T00:00:00-03:00;18;6;1990;56,042
1990-06-19;GM366_ERC366;1990-06-19T00:00:00-03:00;19;6;1990;56,439
1990-06-20;GM366_ERC366;1990-06-20T00:00:00-03:00;20;6;1990;56,577
